startTimestamp,endTimestamp,location
"2019-04-23 19:27:53","2019-04-23 19:30:16",1429
"2019-04-23 19:27:57","2019-04-23 19:37:57",6011
"2019-04-23 19:28:02","2019-04-23 19:38:02",1429
"2019-04-23 19:28:09","2019-04-23 19:38:09",1300
"2019-04-23 19:28:12","2019-04-23 19:38:12",1422
"2019-04-23 19:28:17","2019-04-23 19:38:17",1429
"2019-04-23 19:28:21","2019-04-23 19:38:21",1429
"2019-04-23 19:28:30","2019-04-23 19:38:30",6011
"2019-04-23 19:28:40","2019-04-23 19:34:23",1425
"2019-04-23 19:28:54","2019-04-23 19:38:54",1300
"2019-04-23 19:29:26","2019-04-23 19:39:26",2204
"2019-04-23 19:29:49","2019-04-23 19:39:49",1412
"2019-04-23 19:29:54","2019-04-23 19:39:54",1433
"2019-04-23 19:29:59","2019-04-23 19:30:03",2076
"2019-04-23 19:30:02","2019-04-23 19:40:00",3059
"2019-04-23 19:30:03","2019-04-23 19:39:14",1433
"2019-04-23 19:30:09","2019-04-23 19:40:09",1100
"2019-04-23 19:30:10","2019-04-23 19:40:10",1433
"2019-04-23 19:30:16","2019-04-23 19:32:40",1433
"2019-04-23 19:30:18","2019-04-23 19:32:24",6082
"2019-04-23 19:30:19","2019-04-23 19:33:05",5054
"2019-04-23 19:30:24","2019-04-23 19:40:24",2202
"2019-04-23 19:30:28","2019-04-23 19:40:28",6011
"2019-04-23 19:30:35","2019-04-23 19:32:24",3019
"2019-04-23 19:30:36","2019-04-23 19:30:39",1422
"2019-04-23 19:30:37","2019-04-23 19:31:47",3059
"2019-04-23 19:30:39","2019-04-23 19:30:52",1425
"2019-04-23 19:30:41","2019-04-23 19:40:41",1300
"2019-04-23 19:30:43","2019-04-23 19:40:43",6011
"2019-04-23 19:30:46","2019-04-23 19:30:48",1429
"2019-04-23 19:30:48","2019-04-23 19:40:48",1433
"2019-04-23 19:30:52","2019-04-23 19:31:54",1427
"2019-04-23 19:31:05","2019-04-23 19:31:47",4209
"2019-04-23 19:31:07","2019-04-23 19:41:07",1100
"2019-04-23 19:31:33","2019-04-23 19:41:33",2076
"2019-04-23 19:31:39","2019-04-23 19:32:40",6049
"2019-04-23 19:31:47","2019-04-23 19:34:17",3059
"2019-04-23 19:31:50","2019-04-23 19:32:49",2204
"2019-04-23 19:31:54","2019-04-23 19:41:54",1427
"2019-04-23 19:31:55","2019-04-23 19:32:01",2051
"2019-04-23 19:31:59","2019-04-23 19:36:50",4019
"2019-04-23 19:32:01","2019-04-23 19:34:23",1429
"2019-04-23 19:32:06","2019-04-23 19:42:06",1300
"2019-04-23 19:32:13","2019-04-23 19:40:15",1100
"2019-04-23 19:32:24","2019-04-23 19:32:28",6082
"2019-04-23 19:32:28","2019-04-23 19:33:30",6082
"2019-04-23 19:32:40","2019-04-23 19:42:40",1433
"2019-04-23 19:32:46","2019-04-23 19:33:46",6049
"2019-04-23 19:32:49","2019-04-23 19:35:52",2202
"2019-04-23 19:33:05","2019-04-23 19:41:00",1412
"2019-04-23 19:33:08","2019-04-23 19:33:17",6011
"2019-04-23 19:33:11","2019-04-23 19:33:46",6011
"2019-04-23 19:33:17","2019-04-23 19:33:53",6011
"2019-04-23 19:33:21","2019-04-23 19:36:35",1100
"2019-04-23 19:33:23","2019-04-23 19:33:53",2051
"2019-04-23 19:33:26","2019-04-23 19:43:26",2084
"2019-04-23 19:33:30","2019-04-23 19:35:00",1429
"2019-04-23 19:33:35","2019-04-23 19:43:35",3019
"2019-04-23 19:33:43","2019-04-23 19:34:15",1429
"2019-04-23 19:33:46","2019-04-23 19:34:04",6011
"2019-04-23 19:33:53","2019-04-23 19:38:02",6011
"2019-04-23 19:34:04","2019-04-23 19:36:45",6011
"2019-04-23 19:34:12","2019-04-23 19:44:12",1412
"2019-04-23 19:34:15","2019-04-23 19:44:15",1429
"2019-04-23 19:34:17","2019-04-23 19:44:17",3059
"2019-04-23 19:34:23","2019-04-23 19:36:38",1100
"2019-04-23 19:34:35","2019-04-23 19:44:35",1429
"2019-04-23 19:34:41","2019-04-23 19:35:27",2076
"2019-04-23 19:34:45","2019-04-23 19:44:45",3209
"2019-04-23 19:34:46","2019-04-23 19:35:49",3209
"2019-04-23 19:34:49","2019-04-23 19:35:10",2051
"2019-04-23 19:34:54","2019-04-23 19:35:07",3051
"2019-04-23 19:35:00","2019-04-23 19:45:00",1412
"2019-04-23 19:35:07","2019-04-23 19:45:07",3051
"2019-04-23 19:35:10","2019-04-23 19:35:24",2224
"2019-04-23 19:35:24","2019-04-23 19:42:49",2084
"2019-04-23 19:35:25","2019-04-23 19:35:38",2202
"2019-04-23 19:35:27","2019-04-23 19:36:29",1433
"2019-04-23 19:35:38","2019-04-23 19:45:38",1100
"2019-04-23 19:35:43","2019-04-23 19:45:43",4209
"2019-04-23 19:35:49","2019-04-23 19:38:05",1300
"2019-04-23 19:35:50","2019-04-23 19:37:12",3209
"2019-04-23 19:35:52","2019-04-23 19:38:59",2202
"2019-04-23 19:35:55","2019-04-23 19:42:34",1300
"2019-04-23 19:35:57","2019-04-23 19:36:50",5054
"2019-04-23 19:36:01","2019-04-23 19:39:14",1100
"2019-04-23 19:36:13","2019-04-23 19:46:13",1429
"2019-04-23 19:36:26","2019-04-23 19:46:26",1433
"2019-04-23 19:36:29","2019-04-23 19:37:39",1431
"2019-04-23 19:36:35","2019-04-23 19:46:35",1100
"2019-04-23 19:36:38","2019-04-23 19:38:46",2051
"2019-04-23 19:36:45","2019-04-23 19:37:45",6011
"2019-04-23 19:36:50","2019-04-23 19:46:50",1429
"2019-04-23 19:37:03","2019-04-23 19:47:03",1433
"2019-04-23 19:37:09","2019-04-23 19:47:09",2224
"2019-04-23 19:37:12","2019-04-23 19:47:12",6011
"2019-04-23 19:37:13","2019-04-23 19:47:13",2051
"2019-04-23 19:37:24","2019-04-23 19:38:16",6082
"2019-04-23 19:37:30","2019-04-23 19:47:30",1100
"2019-04-23 19:37:36","2019-04-23 19:37:39",2076
"2019-04-23 19:37:39","2019-04-23 19:38:36",1433
"2019-04-23 19:37:45","2019-04-23 19:38:08",6011
"2019-04-23 19:37:57","2019-04-23 19:38:02",1433
"2019-04-23 19:38:02","2019-04-23 19:48:02",1433
"2019-04-23 19:38:05","2019-04-23 19:40:33",1300
"2019-04-23 19:38:08","2019-04-23 19:38:53",6049
"2019-04-23 19:38:16","2019-04-23 19:38:20",6011
"2019-04-23 19:38:20","2019-04-23 19:48:20",1422
"2019-04-23 19:38:31","2019-04-23 19:48:31",1433
"2019-04-23 19:38:36","2019-04-23 19:38:42",3209
"2019-04-23 19:38:42","2019-04-23 19:38:46",1429
"2019-04-23 19:38:46","2019-04-23 19:38:50",3209
"2019-04-23 19:38:50","2019-04-23 19:48:50",1433
"2019-04-23 19:38:51","2019-04-23 19:40:57",6082
"2019-04-23 19:38:53","2019-04-23 19:40:15",6011
"2019-04-23 19:38:59","2019-04-23 19:39:54",2202
"2019-04-23 19:39:06","2019-04-23 19:49:06",1429
"2019-04-23 19:39:09","2019-04-23 19:40:09",6049
"2019-04-23 19:39:13","2019-04-23 19:49:13",6011
"2019-04-23 19:39:14","2019-04-23 19:49:14",1433
"2019-04-23 19:39:17","2019-04-23 19:39:24",1433
"2019-04-23 19:39:20","2019-04-23 19:49:20",1300
"2019-04-23 19:39:24","2019-04-23 19:49:24",2076
"2019-04-23 19:39:27","2019-04-23 19:49:27",1429
"2019-04-23 19:39:32","2019-04-23 19:45:47",1433
"2019-04-23 19:39:34","2019-04-23 19:43:30",3209
"2019-04-23 19:39:38","2019-04-23 19:49:38",1422
"2019-04-23 19:39:40","2019-04-23 19:39:44",2076
"2019-04-23 19:39:42","2019-04-23 19:39:50",2204
"2019-04-23 19:39:44","2019-04-23 19:42:07",2076
"2019-04-23 19:39:50","2019-04-23 19:40:48",2204
"2019-04-23 19:39:54","2019-04-23 19:40:57",2202
"2019-04-23 19:39:57","2019-04-23 19:49:57",2224
"2019-04-23 19:40:00","2019-04-23 19:50:00",3059
"2019-04-23 19:40:09","2019-04-23 19:50:09",1100
"2019-04-23 19:40:15","2019-04-23 19:46:56",1100
"2019-04-23 19:40:22","2019-04-23 19:40:27",1429
"2019-04-23 19:40:27","2019-04-23 19:50:27",1412
"2019-04-23 19:40:33","2019-04-23 19:50:33",1300
"2019-04-23 19:40:45","2019-04-23 19:43:55",1300
"2019-04-23 19:40:48","2019-04-23 19:50:48",1100
"2019-04-23 19:40:52","2019-04-23 19:50:52",2224
"2019-04-23 19:40:55","2019-04-23 19:50:55",4051
"2019-04-23 19:40:57","2019-04-23 19:50:57",1100
"2019-04-23 19:41:00","2019-04-23 19:51:00",1412
"2019-04-23 19:41:12","2019-04-23 19:41:17",6082
"2019-04-23 19:41:14","2019-04-23 19:51:14",6082
"2019-04-23 19:41:17","2019-04-23 19:43:21",6049
"2019-04-23 19:41:19","2019-04-23 19:51:19",1100
"2019-04-23 19:41:53","2019-04-23 19:44:57",4209
"2019-04-23 19:42:01","2019-04-23 19:43:08",6082
"2019-04-23 19:42:07","2019-04-23 19:44:32",2076
"2019-04-23 19:42:15","2019-04-23 19:52:15",1100
"2019-04-23 19:42:16","2019-04-23 19:52:16",1429
"2019-04-23 19:42:34","2019-04-23 19:52:34",1412
"2019-04-23 19:42:36","2019-04-23 19:51:48",1422
"2019-04-23 19:42:42","2019-04-23 19:52:42",4209
"2019-04-23 19:42:49","2019-04-23 19:47:41",1429
"2019-04-23 19:42:52","2019-04-23 19:45:55",1300
"2019-04-23 19:42:55","2019-04-23 19:43:00",6011
"2019-04-23 19:43:00","2019-04-23 19:53:00",6011
"2019-04-23 19:43:06","2019-04-23 19:43:25",2202
"2019-04-23 19:43:08","2019-04-23 19:44:12",6082
"2019-04-23 19:43:21","2019-04-23 19:43:45",4209
"2019-04-23 19:43:25","2019-04-23 19:43:52",3019
"2019-04-23 19:43:30","2019-04-23 19:53:30",1300
"2019-04-23 19:43:38","2019-04-23 19:44:12",1429
"2019-04-23 19:43:45","2019-04-23 19:44:47",4019
"2019-04-23 19:43:48","2019-04-23 19:53:48",1412
"2019-04-23 19:43:52","2019-04-23 19:47:26",4209
"2019-04-23 19:43:55","2019-04-23 19:45:33",2202
"2019-04-23 19:43:56","2019-04-23 19:53:56",1100
"2019-04-23 19:44:01","2019-04-23 19:45:39",5026
"2019-04-23 19:44:07","2019-04-23 19:44:47",4019
"2019-04-23 19:44:08","2019-04-23 19:54:08",1100
"2019-04-23 19:44:12","2019-04-23 19:44:19",1433
"2019-04-23 19:44:19","2019-04-23 19:44:25",2051
"2019-04-23 19:44:25","2019-04-23 19:45:16",1433
"2019-04-23 19:44:28","2019-04-23 19:53:33",1412
"2019-04-23 19:44:32","2019-04-23 19:47:01",2076
"2019-04-23 19:44:47","2019-04-23 19:54:47",1429
"2019-04-23 19:44:57","2019-04-23 19:54:57",4209
"2019-04-23 19:45:09","2019-04-23 19:55:09",3059
"2019-04-23 19:45:13","2019-04-23 19:45:16",6082
"2019-04-23 19:45:16","2019-04-23 19:49:54",1429
"2019-04-23 19:45:19","2019-04-23 19:55:19",5224
"2019-04-23 19:45:31","2019-04-23 19:45:33",6049
"2019-04-23 19:45:33","2019-04-23 19:55:33",1300
"2019-04-23 19:45:39","2019-04-23 19:46:35",6011
"2019-04-23 19:45:47","2019-04-23 19:47:21",1433
"2019-04-23 19:45:50","2019-04-23 19:55:50",1412
"2019-04-23 19:45:52","2019-04-23 19:46:25",3209
"2019-04-23 19:45:55","2019-04-23 19:47:07",1433
"2019-04-23 19:46:04","2019-04-23 19:46:07",1429
"2019-04-23 19:46:07","2019-04-23 19:46:38",1429
"2019-04-23 19:46:14","2019-04-23 19:49:09",5054
"2019-04-23 19:46:19","2019-04-23 19:47:24",6082
"2019-04-23 19:46:23","2019-04-23 19:56:23",1412
"2019-04-23 19:46:25","2019-04-23 19:54:22",3209
"2019-04-23 19:46:34","2019-04-23 19:46:37",6049
"2019-04-23 19:46:35","2019-04-23 19:56:35",1300
"2019-04-23 19:46:37","2019-04-23 19:47:38",6049
"2019-04-23 19:46:38","2019-04-23 19:49:29",1427
"2019-04-23 19:46:41","2019-04-23 19:53:20",3209
"2019-04-23 19:46:44","2019-04-23 19:54:51",1433
"2019-04-23 19:46:51","2019-04-23 19:47:38",6011
"2019-04-23 19:46:56","2019-04-23 19:56:56",1100
"2019-04-23 19:47:01","2019-04-23 19:49:22",2076
"2019-04-23 19:47:07","2019-04-23 19:57:07",1433
"2019-04-23 19:47:18","2019-04-23 19:57:18",3019
"2019-04-23 19:47:21","2019-04-23 19:49:25",1433
"2019-04-23 19:47:24","2019-04-23 19:49:29",6082
"2019-04-23 19:47:26","2019-04-23 19:57:26",1412
"2019-04-23 19:47:38","2019-04-23 19:57:38",1433
"2019-04-23 19:47:41","2019-04-23 19:47:51",2084
"2019-04-23 19:47:44","2019-04-23 19:48:05",6011
"2019-04-23 19:47:48","2019-04-23 19:55:04",1412
"2019-04-23 19:47:51","2019-04-23 19:53:04",1431
"2019-04-23 19:48:02","2019-04-23 19:53:18",6049
"2019-04-23 19:48:05","2019-04-23 19:48:21",6049
"2019-04-23 19:48:11","2019-04-23 19:58:11",4019
"2019-04-23 19:48:17","2019-04-23 19:49:55",1100
"2019-04-23 19:48:21","2019-04-23 19:58:21",4019
"2019-04-23 19:48:36","2019-04-23 19:58:36",1429
"2019-04-23 19:48:41","2019-04-23 19:52:40",6082
"2019-04-23 19:48:42","2019-04-23 19:58:42",6049
"2019-04-23 19:49:00","2019-04-23 19:49:38",2084
"2019-04-23 19:49:09","2019-04-23 19:59:09",1433
"2019-04-23 19:49:22","2019-04-23 19:51:51",2076
"2019-04-23 19:49:25","2019-04-23 19:49:47",1433
"2019-04-23 19:49:29","2019-04-23 19:50:19",1425
"2019-04-23 19:49:38","2019-04-23 19:49:46",1431
"2019-04-23 19:49:45","2019-04-23 19:49:48",1433
"2019-04-23 19:49:46","2019-04-23 19:51:48",1429
"2019-04-23 19:49:47","2019-04-23 19:51:30",2076
"2019-04-23 19:49:48","2019-04-23 19:59:48",1433
"2019-04-23 19:49:51","2019-04-23 19:51:51",1429
"2019-04-23 19:49:54","2019-04-23 19:59:54",2051
"2019-04-23 19:49:55","2019-04-23 19:51:06",1429
"2019-04-23 19:50:01","2019-04-23 20:00:01",2204
"2019-04-23 19:50:02","2019-04-23 20:00:02",6049
"2019-04-23 19:50:05","2019-04-23 19:55:58",4209
"2019-04-23 19:50:08","2019-04-23 20:00:08",6011
"2019-04-23 19:50:19","2019-04-23 19:55:31",1429
"2019-04-23 19:50:23","2019-04-23 20:00:23",1429
"2019-04-23 19:50:24","2019-04-23 20:00:24",1429
"2019-04-23 19:50:43","2019-04-23 19:52:08",6011
"2019-04-23 19:50:44","2019-04-23 20:00:44",1429
"2019-04-23 19:50:48","2019-04-23 20:00:48",1433
"2019-04-23 19:50:52","2019-04-23 19:50:56",6049
"2019-04-23 19:50:56","2019-04-23 19:51:59",6049
"2019-04-23 19:51:06","2019-04-23 20:01:06",1429
"2019-04-23 19:51:08","2019-04-23 20:01:08",3209
"2019-04-23 19:51:15","2019-04-23 19:51:38",1427
"2019-04-23 19:51:25","2019-04-23 20:01:25",5026
"2019-04-23 19:51:30","2019-04-23 19:51:51",1431
"2019-04-23 19:51:38","2019-04-23 19:52:06",1422
"2019-04-23 19:51:48","2019-04-23 20:01:48",1422
"2019-04-23 19:51:51","2019-04-23 20:01:51",1422
"2019-04-23 19:51:59","2019-04-23 19:53:03",6049
"2019-04-23 19:52:04","2019-04-23 20:02:04",1300
"2019-04-23 19:52:06","2019-04-23 19:57:50",1412
"2019-04-23 19:52:08","2019-04-23 20:02:08",1412
"2019-04-23 19:52:09","2019-04-23 19:52:34",3209
"2019-04-23 19:52:11","2019-04-23 20:02:11",2076
"2019-04-23 19:52:26","2019-04-23 19:52:34",1427
"2019-04-23 19:52:34","2019-04-23 20:02:34",1427
"2019-04-23 19:52:40","2019-04-23 19:53:46",6082
"2019-04-23 19:52:51","2019-04-23 19:56:39",2224
"2019-04-23 19:52:58","2019-04-23 20:02:58",1429
"2019-04-23 19:53:03","2019-04-23 20:03:03",1429
"2019-04-23 19:53:04","2019-04-23 20:03:04",1433
"2019-04-23 19:53:09","2019-04-23 19:53:18",1431
"2019-04-23 19:53:10","2019-04-23 20:03:10",1429
"2019-04-23 19:53:12","2019-04-23 19:53:42",1429
"2019-04-23 19:53:14","2019-04-23 20:03:14",1429
"2019-04-23 19:53:18","2019-04-23 20:03:18",1429
"2019-04-23 19:53:20","2019-04-23 19:56:08",3209
"2019-04-23 19:53:22","2019-04-23 20:03:22",1429
"2019-04-23 19:53:28","2019-04-23 19:53:42",1433
"2019-04-23 19:53:30","2019-04-23 20:03:30",1429
"2019-04-23 19:53:33","2019-04-23 20:03:33",1412
"2019-04-23 19:53:35","2019-04-23 20:03:35",2202
"2019-04-23 19:53:42","2019-04-23 20:03:42",1427
"2019-04-23 19:53:46","2019-04-23 20:03:46",1429
"2019-04-23 19:53:51","2019-04-23 20:03:51",6082
"2019-04-23 19:54:03","2019-04-23 20:04:03",1429
"2019-04-23 19:54:11","2019-04-23 20:04:11",1433
"2019-04-23 19:54:14","2019-04-23 20:04:14",1433
"2019-04-23 19:54:22","2019-04-23 20:04:22",1100
"2019-04-23 19:54:29","2019-04-23 20:04:29",1429
"2019-04-23 19:54:33","2019-04-23 20:04:33",1429
"2019-04-23 19:54:38","2019-04-23 19:55:38",1429
"2019-04-23 19:54:48","2019-04-23 19:55:38",5054
"2019-04-23 19:54:51","2019-04-23 19:55:54",1433
"2019-04-23 19:54:52","2019-04-23 19:56:57",6082
"2019-04-23 19:55:04","2019-04-23 19:57:53",1412
"2019-04-23 19:55:12","2019-04-23 19:58:26",6049
"2019-04-23 19:55:26","2019-04-23 19:55:38",2202
"2019-04-23 19:55:31","2019-04-23 20:05:31",1429
"2019-04-23 19:55:38","2019-04-23 19:57:51",1427
"2019-04-23 19:55:48","2019-04-23 19:58:11",3019
"2019-04-23 19:55:54","2019-04-23 20:01:54",1433
"2019-04-23 19:55:58","2019-04-23 20:05:58",4209
"2019-04-23 19:56:08","2019-04-23 20:06:08",4209
"2019-04-23 19:56:21","2019-04-23 20:06:21",4209
"2019-04-23 19:56:24","2019-04-23 20:06:24",1429
"2019-04-23 19:56:34","2019-04-23 20:06:34",1100
"2019-04-23 19:56:39","2019-04-23 19:57:31",5054
"2019-04-23 19:56:42","2019-04-23 20:06:42",6082
"2019-04-23 19:56:43","2019-04-23 19:59:09",2076
"2019-04-23 19:56:55","2019-04-23 20:06:55",1412
"2019-04-23 19:56:57","2019-04-23 19:58:04",6082
"2019-04-23 19:57:23","2019-04-23 20:07:23",1429
"2019-04-23 19:57:31","2019-04-23 19:58:31",5054
"2019-04-23 19:57:37","2019-04-23 19:59:42",1433
"2019-04-23 19:57:44","2019-04-23 20:07:44",1412
"2019-04-23 19:57:50","2019-04-23 20:07:50",1412
"2019-04-23 19:57:51","2019-04-23 20:07:51",1429
"2019-04-23 19:57:53","2019-04-23 20:00:21",1412
"2019-04-23 19:57:55","2019-04-23 20:07:55",5062
"2019-04-23 19:57:59","2019-04-23 20:07:59",2202
"2019-04-23 19:58:04","2019-04-23 19:59:09",6082
"2019-04-23 19:58:11","2019-04-23 20:00:33",5026
"2019-04-23 19:58:26","2019-04-23 19:59:31",6049
"2019-04-23 19:58:31","2019-04-23 19:59:26",5054
"2019-04-23 19:58:37","2019-04-23 20:07:30",1412
"2019-04-23 19:58:44","2019-04-23 20:08:44",1412
"2019-04-23 19:58:46","2019-04-23 19:58:48",3209
"2019-04-23 19:58:48","2019-04-23 20:08:48",1429
"2019-04-23 19:59:03","2019-04-23 20:09:03",6011
"2019-04-23 19:59:09","2019-04-23 20:01:16",6082
"2019-04-23 19:59:16","2019-04-23 19:59:39",2051
"2019-04-23 19:59:19","2019-04-23 20:09:19",6082
"2019-04-23 19:59:26","2019-04-23 20:01:18",5054
"2019-04-23 19:59:31","2019-04-23 20:00:31",6049
"2019-04-23 19:59:34","2019-04-23 20:09:34",3019
"2019-04-23 19:59:36","2019-04-23 20:09:36",2051
"2019-04-23 19:59:39","2019-04-23 20:09:39",1412
"2019-04-23 19:59:42","2019-04-23 20:00:45",1433
"2019-04-23 19:59:44","2019-04-23 20:09:44",5026
"2019-04-23 19:59:51","2019-04-23 20:09:51",1433
"2019-04-23 19:59:54","2019-04-23 20:09:54",1412
"2019-04-23 19:59:58","2019-04-23 20:02:24",1433
"2019-04-23 20:00:21","2019-04-23 20:06:45",1412
"2019-04-23 20:00:24","2019-04-23 20:04:36",1422
"2019-04-23 20:00:28","2019-04-23 20:10:28",1100
"2019-04-23 20:00:31","2019-04-23 20:10:31",1300
"2019-04-23 20:00:33","2019-04-23 20:10:33",1412
"2019-04-23 20:00:35","2019-04-23 20:01:04",1427
"2019-04-23 20:00:40","2019-04-23 20:10:40",1433
"2019-04-23 20:00:45","2019-04-23 20:10:45",1433
"2019-04-23 20:00:48","2019-04-23 20:08:19",6011
"2019-04-23 20:00:54","2019-04-23 20:10:54",1429
"2019-04-23 20:01:04","2019-04-23 20:11:04",1433
"2019-04-23 20:01:07","2019-04-23 20:11:07",1429
"2019-04-23 20:01:08","2019-04-23 20:01:24",2076
"2019-04-23 20:01:12","2019-04-23 20:11:12",3209
"2019-04-23 20:01:16","2019-04-23 20:11:16",1433
"2019-04-23 20:01:18","2019-04-23 20:06:45",3051
"2019-04-23 20:01:20","2019-04-23 20:01:24",4019
"2019-04-23 20:01:24","2019-04-23 20:06:28",1433
"2019-04-23 20:01:31","2019-04-23 20:03:57",2076
"2019-04-23 20:01:36","2019-04-23 20:02:41",6049
"2019-04-23 20:01:39","2019-04-23 20:02:37",2202
"2019-04-23 20:01:41","2019-04-23 20:01:48",1433
"2019-04-23 20:01:48","2019-04-23 20:04:29",1433
"2019-04-23 20:01:50","2019-04-23 20:11:50",4019
"2019-04-23 20:01:54","2019-04-23 20:11:54",1433
"2019-04-23 20:02:04","2019-04-23 20:04:09",3209
"2019-04-23 20:02:10","2019-04-23 20:02:17",1433
"2019-04-23 20:02:17","2019-04-23 20:03:18",1433
"2019-04-23 20:02:20","2019-04-23 20:10:59",1100
"2019-04-23 20:02:24","2019-04-23 20:12:24",1433
"2019-04-23 20:02:27","2019-04-23 20:07:38",5224
"2019-04-23 20:02:37","2019-04-23 20:12:37",1429
"2019-04-23 20:02:41","2019-04-23 20:03:44",6049
"2019-04-23 20:03:00","2019-04-23 20:03:06",2076
"2019-04-23 20:03:06","2019-04-23 20:05:23",2076
"2019-04-23 20:03:12","2019-04-23 20:06:07",5054
"2019-04-23 20:03:18","2019-04-23 20:04:23",1433
"2019-04-23 20:03:25","2019-04-23 20:04:27",6082
"2019-04-23 20:03:44","2019-04-23 20:03:48",6049
"2019-04-23 20:03:48","2019-04-23 20:06:51",1433
"2019-04-23 20:03:57","2019-04-23 20:04:26",2076
"2019-04-23 20:04:09","2019-04-23 20:04:55",3209
"2019-04-23 20:04:23","2019-04-23 20:05:23",1433
"2019-04-23 20:04:26","2019-04-23 20:09:15",2076
"2019-04-23 20:04:27","2019-04-23 20:06:33",6082
"2019-04-23 20:04:29","2019-04-23 20:14:29",1433
"2019-04-23 20:04:36","2019-04-23 20:14:36",2051
"2019-04-23 20:04:38","2019-04-23 20:04:41",1433
"2019-04-23 20:04:39","2019-04-23 20:14:39",1429
"2019-04-23 20:04:41","2019-04-23 20:10:23",1433
"2019-04-23 20:04:51","2019-04-23 20:05:52",6049
"2019-04-23 20:04:55","2019-04-23 20:10:47",3209
"2019-04-23 20:05:02","2019-04-23 20:15:02",1100
"2019-04-23 20:05:04","2019-04-23 20:14:34",1433
"2019-04-23 20:05:23","2019-04-23 20:06:28",1433
"2019-04-23 20:05:52","2019-04-23 20:06:59",6049
"2019-04-23 20:06:07","2019-04-23 20:06:59",5054
"2019-04-23 20:06:08","2019-04-23 20:10:35",4209
"2019-04-23 20:06:09","2019-04-23 20:16:09",1429
"2019-04-23 20:06:10","2019-04-23 20:16:10",2204
"2019-04-23 20:06:15","2019-04-23 20:16:15",1412
"2019-04-23 20:06:28","2019-04-23 20:07:30",1433
"2019-04-23 20:06:33","2019-04-23 20:06:37",6082
"2019-04-23 20:06:37","2019-04-23 20:07:38",6082
"2019-04-23 20:06:45","2019-04-23 20:16:45",1100
"2019-04-23 20:06:51","2019-04-23 20:08:58",1433
"2019-04-23 20:06:59","2019-04-23 20:07:01",3051
"2019-04-23 20:07:01","2019-04-23 20:11:27",3051
"2019-04-23 20:07:10","2019-04-23 20:17:10",2202
"2019-04-23 20:07:11","2019-04-23 20:17:11",1433
"2019-04-23 20:07:30","2019-04-23 20:14:28",1412
"2019-04-23 20:07:33","2019-04-23 20:17:33",1433
"2019-04-23 20:07:38","2019-04-23 20:07:41",6082
"2019-04-23 20:07:41","2019-04-23 20:09:47",6082
"2019-04-23 20:07:45","2019-04-23 20:09:37",1300
"2019-04-23 20:07:50","2019-04-23 20:08:40",2076
"2019-04-23 20:08:10","2019-04-23 20:08:34",4019
"2019-04-23 20:08:19","2019-04-23 20:08:58",6049
"2019-04-23 20:08:23","2019-04-23 20:18:23",1433
"2019-04-23 20:08:34","2019-04-23 20:18:34",4019
"2019-04-23 20:08:40","2019-04-23 20:11:15",1433
"2019-04-23 20:08:47","2019-04-23 20:14:58",2202
"2019-04-23 20:08:51","2019-04-23 20:11:15",4209
"2019-04-23 20:08:52","2019-04-23 20:18:52",6011
"2019-04-23 20:08:57","2019-04-23 20:18:57",1100
"2019-04-23 20:08:58","2019-04-23 20:09:03",1433
"2019-04-23 20:09:03","2019-04-23 20:10:23",1433
"2019-04-23 20:09:09","2019-04-23 20:09:37",1300
"2019-04-23 20:09:10","2019-04-23 20:11:15",6049
"2019-04-23 20:09:15","2019-04-23 20:19:15",1433
"2019-04-23 20:09:24","2019-04-23 20:19:24",4209
"2019-04-23 20:09:26","2019-04-23 20:19:26",3019
"2019-04-23 20:09:37","2019-04-23 20:16:10",2084
"2019-04-23 20:09:44","2019-04-23 20:19:44",1100
"2019-04-23 20:09:47","2019-04-23 20:10:47",6082
"2019-04-23 20:10:20","2019-04-23 20:20:20",1433
"2019-04-23 20:10:22","2019-04-23 20:13:11",4209
"2019-04-23 20:10:23","2019-04-23 20:10:47",1433
"2019-04-23 20:10:35","2019-04-23 20:11:44",4209
"2019-04-23 20:10:47","2019-04-23 20:11:49",1433
"2019-04-23 20:10:52","2019-04-23 20:20:52",6049
"2019-04-23 20:10:59","2019-04-23 20:20:59",1425
"2019-04-23 20:11:15","2019-04-23 20:12:19",1433
"2019-04-23 20:11:23","2019-04-23 20:14:47",1412
"2019-04-23 20:11:27","2019-04-23 20:21:27",1100
"2019-04-23 20:11:34","2019-04-23 20:14:36",3209
"2019-04-23 20:11:38","2019-04-23 20:20:32",2084
"2019-04-23 20:11:41","2019-04-23 20:14:05",1433
"2019-04-23 20:11:44","2019-04-23 20:21:44",4209
"2019-04-23 20:11:45","2019-04-23 20:17:23",5054
"2019-04-23 20:11:49","2019-04-23 20:12:48",1433
"2019-04-23 20:12:06","2019-04-23 20:22:06",2084
"2019-04-23 20:12:19","2019-04-23 20:13:19",1433
"2019-04-23 20:12:25","2019-04-23 20:14:28",3209
"2019-04-23 20:12:45","2019-04-23 20:12:48",6011
"2019-04-23 20:12:48","2019-04-23 20:15:02",1433
"2019-04-23 20:12:57","2019-04-23 20:22:57",1300
"2019-04-23 20:13:11","2019-04-23 20:19:35",1300
"2019-04-23 20:13:19","2019-04-23 20:14:22",1433
"2019-04-23 20:13:34","2019-04-23 20:15:57",3209
"2019-04-23 20:13:51","2019-04-23 20:23:51",2224
"2019-04-23 20:14:04","2019-04-23 20:15:06",6082
